0,1,2,3,4,5,6,7,8,9,Global
0.22110629047904296,-0.17951207148062243,0.012051652987279836,0.046975970627008395,0.10001611471581477,-0.22149991949017828,1.689208697889228,-0.1326896306302425,-0.20536587553107735,-0.25038709186310915,2.121927965153883e-17
0.5013987814907233,0.2296853675797433,1.4046913567678143,1.3890077918837938,1.024661250103339,0.29353498899049035,2.411897353643491,0.22840618716357994,0.22483601663518477,0.19894337338116344,1.0004268943630947
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
1.2372394055697598,0.9705010792110748,-0.311042504122279,-0.34842468094463713,-0.19875738942302995,-0.40658845488673917,0.657071784790486,0.5458855810546211,-0.6697279308104259,-1.041944329477218,-4.243855930307766e-17
0.9752616322045125,0.8496055440537286,0.6878410411337091,0.784128104931491,0.9215381667076739,0.822701261721725,0.9893504817580462,0.819177892872518,0.510575053894903,0.09230696891967939,1.0004268943630936
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
0.6956173325968255,-0.09743582370636608,-0.09560192473395633,-0.07442705745869944,-0.08165556892931618,-0.09392943486536746,-0.07454919049684185,-0.08168665571383893,-0.09713514183474412,-0.09746724217062644,0.0
2.9206898150837644,8.006781952493837e-05,0.008652453628947714,0.0388198231017148,0.03105101977575608,0.01799222890188783,0.02836750092007187,0.03586589865504243,0.0008409734616733852,4.7655848737456594e-05,1.000426894363094
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
-0.45821300222476546,1.1510137587566975,0.182333857513579,-0.20912658231966066,-0.407913066437571,-0.36429819483983156,-0.29113662256303646,0.012932728636466015,0.4071454043369763,3.557612807474105,3.182891947730824e-17
0.1968203071619718,1.0743766814678153,1.0373998197289906,0.7768422083028983,0.38186465621483356,0.5921273910324415,0.49661352521208874,0.9213313736014692,1.2428261695510308,0.0,1.000426894363094
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
-0.4716454995003601,1.1731093269938113,0.20067698972872394,-0.20626471781280706,-0.39545725193401643,-0.3837622851953916,-0.29705022660130914,-0.00628382453434886,0.43083902507044936,3.2641938542626345,2.728193098054992e-17
0.2113203879103168,1.0242547942746172,1.071011798928886,0.7885553614161144,0.5311360585712779,0.5745905895034072,0.5319848698327688,0.8883400468689012,1.2274071228881471,0.0,1.000426894363095
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
-0.09893018318312775,0.3963668146230432,-0.20893855651785495,-0.06463540414654863,0.6757921444602172,-0.2778594651131057,-0.2778594651131057,-0.07140260134774652,-0.2778594651131057,-0.2778594651131057,2.4250605316044375e-17
0.8165700698001258,1.4856795315326337,0.5134337170305674,0.8860520395661824,1.6741128030928123,0.0,0.0,0.8730854964404708,0.0,0.0,1.0004268943630896
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
-0.4025695173904099,-0.7318594364386996,-0.041651504882914255,0.006969574522240602,0.24019475220365188,0.24259480548568338,-0.10647961075645407,-0.02496498059002087,0.26952340331007685,0.29869605095316976,-1.2125302658022188e-17
1.4427264105630357,1.660081205879519,1.063151906575918,0.991775158951782,0.4593863884663024,0.45230270095944086,1.2155269851288715,1.0401449294003873,0.3261601160680239,0.0,1.0004268943630996
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
-0.46575519083668016,-0.8864525958778497,0.2020796118221704,0.3440160867918243,0.9363219865743007,-0.11345576076919292,0.20524898392469137,-0.5710279658668005,-0.5908270480900799,-0.7596160281983423,-1.0003374692868304e-16
1.0460283930847494,0.4696230885395443,0.8936218757106446,0.7897521924908315,1.0384985150520352,0.8757156932915239,0.7295854645610612,0.6549786166111745,0.40854131365695934,0.24375682325627093,1.0004268943630952
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
0.29164004352134326,0.5790919791739881,0.13827663583104036,-0.2049227782442532,0.6716092610680573,0.1913209554272131,-0.6970714120065937,-1.4166558412157322,0.379560892156664,0.3460906449079829,-1.8491086553483835e-16
0.7350528392963755,0.3887823881381134,0.9733972421381655,0.6225429268280213,0.7488819000411523,0.8062484468139859,0.6075254296251335,0.7090463741969975,0.8063903645010906,0.43159867677759334,1.0004268943630952
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
0.2777667516823533,1.2396877986225348,0.11457562893846937,-0.1781266582312259,0.5001269853534824,0.15076653917058197,-0.9137940657075014,-1.3807066117066609,0.3623339520137211,0.6036717087897666,1.712699000445634e-16
0.9770168581875583,0.5407501449698715,0.8895013380268127,0.6351440047958083,0.7159144397710211,0.8440081971175316,0.5822008157505719,0.588793109205194,0.8087363430588844,0.5779665718045645,1.000426894363095
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
-0.15120387543953143,-0.361644506917713,0.3969252555821129,0.13158671408933137,-0.20444802281820737,0.23304078732912603,-0.2028859061043216,-0.8890988216200977,0.7248739556730076,0.3265740276083387,1.3944098056725516e-16
0.8830888103780848,0.36799134122338056,0.9440165461424986,0.6994108286613129,0.8011367251159812,0.8975776832725766,0.6196712433017413,0.8108398675463827,1.335072518905555,0.3878105759627901,1.000426894363097
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
-0.28744210203109866,-0.9178791415292156,0.31316751027408146,0.23859230282415017,-0.4627781685035651,0.12272842330950759,0.42043344252587,-0.10632165434884712,0.4377339794145383,-0.03508471447860609,1.545976088897829e-16
0.9240381077252399,0.24083196528926956,0.9323149818229044,0.7028609052746719,0.7682962744265572,0.7366505814475238,0.5158049512360451,1.3431439420600586,1.1424131710884657,0.46348253849105425,1.0004268943630978
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
0.06913011787455975,-0.835763137125577,0.23633192773426365,-0.05273726750764017,0.7186764727482866,-0.05328375802504914,-0.846059335279659,-0.5372221300567447,-0.6225082809582304,2.0075319831241702,2.728193098054992e-17
1.0255614023857345,0.18327464088044895,0.9385633567743249,0.8498733039978592,1.213403887658995,0.6540420795682602,0.4712510394105106,0.3842570653215117,0.4516333543964845,1.410894160567075,1.0004268943630912
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
0.023462912885641143,-1.058370855831325,0.12348411768525548,0.029122293380745026,0.3905025262196534,-0.15959359201772017,-0.7573608048064742,0.13994690142367747,-0.7657574933435173,1.76631338665306,-1.7278556287681618e-16
1.3416758348614275,0.19301959775844996,0.7963611029412547,0.9705511392338791,1.1172372104718695,0.6298614306840626,0.5276720801778727,0.6510996375663672,0.5670910285493503,1.173527685444816,1.0004268943630945
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
-0.4577254155826585,-0.8945842179326992,0.2264542642616172,0.32150495877159374,0.9197512640490801,-0.11085116615188673,0.1450104693066633,-0.555839554915262,-0.5975191855046974,-0.7540309371769873,-6.972049028362758e-17
1.0818087453308625,0.47279197120773786,0.9059655535209769,0.7713906685541717,1.0271117937928333,0.8447970539642577,0.7262591363489325,0.6875417830030858,0.4086378806874914,0.26892452030436037,1.0004268943630967
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
-0.36321433344647913,-0.8102833293931758,0.2459810136834986,0.3286139384820139,0.6035562155388923,-0.08963578857508682,0.20558269489311332,-0.39200384002716904,-0.5398911543203018,-0.7332191451789083,1.818795398703328e-17
1.1043924975581445,0.4110042926309638,0.9889206768295594,0.9625798728337925,1.0590661609810805,0.7232677931922655,0.7871891516991864,0.7925691592197825,0.47516055366267484,0.16934710241152576,1.000426894363095
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
-0.8433495834103705,-1.3888747536101824,0.5050531580621797,0.43023112783752654,0.09560934765890357,0.4723938103433686,0.35096231028686037,-0.4705264494576129,0.005224595689351524,0.060199212373308095,8.487711860615532e-17
1.0962248659729514,0.6354523783120791,0.6996821459473898,0.7971967391632981,0.534508354922693,0.6444143112196239,0.6918740265625672,1.2922001116679576,0.671595949813418,0.9045637421663455,1.0004268943630954
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
-0.3074649481439968,-0.419538536432181,-0.01629555823426875,0.60219439344509,0.32621194748175636,-0.23060352373692822,-0.20656119224939398,-0.3405160350592563,-0.35455908264837954,0.013161168650660797,-6.062651329011094e-18
0.35175728567674114,0.19662189191581866,0.5000259072958455,2.1009219171437388,0.5018732950382422,0.20926231238021506,0.2938947478010483,0.23131629073885648,0.1324511381522769,0.6531412392037699,1.0004268943630936
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
-0.5137247405515711,-0.6492953181914549,0.03790017330290842,0.6229522498202659,0.12596091951320135,0.05135464273010719,-0.28209066171564223,-0.44629749139031666,-0.15891838272497646,2.154309879119012,-1.2731567790923296e-16
0.4415750210266697,0.26907174828685926,0.6734285885758625,1.693870755525601,0.45948260285273756,0.8611580023196084,0.28805481864631116,0.45223284107026124,0.30468714849485107,2.4657565191776145,1.0004268943630965
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
1.6536048214463634,0.9561935886605462,-0.32332900922755403,-0.5600254905979152,0.2661318850277629,-0.37666274893514784,-0.544731256417061,-0.22927959622023933,-0.3769316585471189,-0.544731256417061,-5.456386196109984e-17
0.9853170807882341,0.30066824073549586,0.9028573448372715,0.1661077284044757,1.0794948828337125,0.2525924853776499,0.0,0.6908646657783653,0.3273057295610586,0.0,1.000426894363095
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
-0.3410238328183235,-0.3380587876704212,0.9225729853901617,0.01508735521083157,-0.22792599105712716,-0.17315666136785407,-0.09476036081199243,-0.3410238328183235,-0.26314395696352133,-0.3410238328183235,2.500843673217076e-17
0.0,0.01139685043637734,1.873512058241058,0.742160510239272,0.20830354752219568,0.3417848186010557,0.28918823267936267,0.0,0.22134170083719487,0.0,1.0004268943630927
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
-0.1616318018957335,-0.12953455505698747,0.05679430153559658,-0.01865369586775725,0.3202047340076912,-0.09302389746232487,0.8942608554329519,-0.1616318018957335,-0.11244360932371213,-0.1616318018957335,1.5156628322527734e-18
0.0,0.13037910035012443,1.3562685686858045,0.5335808089053046,1.8460412750266333,0.195329213165476,1.78430420665279,0.0,0.1406405656123611,0.0,1.000426894363084
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
-0.5154220669027315,1.5066282819226617,0.18276129442957492,-0.16087904296159125,-0.44384121594855763,-0.3487961026484097,-0.26651167585615204,0.00724228251039758,0.5250645098853669,1.8728834207425478,3.334458230956102e-17
0.21109203291802803,0.8740568270386984,1.103047450426005,0.8732250419591796,0.4580907429783829,0.646334711769948,0.8022731612245124,1.007796791803077,1.1995214934113176,0.0,1.0004268943630816
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
-0.49651175966764965,-0.46106977729289084,0.6385092873167673,-0.05748686085117373,0.5160621569490256,-0.3370617862146141,0.05987110650118223,-0.49651175966764965,-0.23752200503426968,-0.49651175966764965,7.275181594813312e-17
0.0,0.3888485920424411,1.0799492301877918,1.0108822716686603,1.2674601469752658,1.0445400571061207,0.922066683989464,0.0,0.8085465597264869,0.0,1.0004268943630943
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
0.509100321778211,0.4961163469963843,-0.7756784095221867,-0.31512239737214737,0.07472734725891803,0.09561066334157635,-0.15452505595959767,0.509100321778211,0.28452949395173655,0.509100321778211,-4.471205355145682e-16
0.0,0.08806160146292552,1.3312578625080786,1.3462952304331395,0.5626918208408352,0.8828781551171081,0.7581030456216571,0.0,0.5709831137792846,0.0,1.0004268943630887
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
0.19264696337456355,0.19264696337456352,-0.7768135067782881,0.1543787869211615,0.19264696337456355,0.19264696337456355,0.19264696337456355,0.19264696337456352,0.19264696337456355,0.19264696337456355,-7.126116155261252e-14
0.0,0.0,2.086029353465206,0.38171904158865266,0.0,0.0,0.0,0.0,0.0,0.0,1.00042689436309
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
-0.21110016546037455,-0.21110016546037455,0.5366260028298481,-0.21110016546037452,-0.21110016546037455,-0.21110016546037455,-0.21110016546037455,-0.21110016546037455,-0.21110016546037455,4.737087712930805,3.334458230956102e-17
0.0,0.0,1.7761803248590913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000426894363088
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
-0.6980756725957801,-0.6980756725957802,-0.6980756725957801,1.3259801968525051,-0.6980756725957801,1.2686182896211773,1.432509453139257,-0.6980756725957801,1.432509453139257,-0.6980756725957801,-1.818795398703328e-17
0.0,0.0,0.0,0.46551550984331763,0.0,0.5721538871047633,0.0,0.0,0.0,0.0,1.0004268943630938
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
-0.43986667115279227,-0.43986667115279227,1.8513499448075303,-0.43986667115279227,-0.43986667115279227,-0.43986667115279227,-0.43986667115279227,-0.43986667115279227,-0.43986667115279227,-0.43986667115279227,3.940723363857211e-17
0.0,0.0,0.9855771401380546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0004268943630847
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
2.3788843832962776,2.3788843832962776,-0.420365111907776,-0.420365111907776,-0.420365111907776,-0.420365111907776,-0.420365111907776,-0.4203651119077759,-0.420365111907776,-0.420365111907776,1.2125302658022188e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0004268943630945
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
-0.43293957638263897,-0.432939576382639,-0.4207496620638293,-0.29580304029603005,-0.43293957638263897,-0.22196029009554832,-0.43293957638263897,2.309791145349539,-0.43293957638263897,-0.43293957638263897,7.123615311588035e-17
0.0,0.0,0.18284871478214523,0.5992643405175394,0.0,0.7365413494939956,0.0,0.0,0.0,0.0,1.0004268943630914
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
-0.4357151773074247,-0.4357151773074247,-0.4357151773074247,-0.4357151773074247,2.295077270843922,-0.4357151773074247,-0.4357151773074247,-0.4357151773074247,-0.4357151773074247,-0.4357151773074247,2.728193098054992e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0004268943630976
130.0,46.0,225.0,200.0,187.0,65.0,9.0,169.0,125.0,16.0,1172.0
